Date,HDFCBANK,ICICIBANK,Predicted_HDFCBANK,Actual_HDFCBANK,Prediction_Error
2022-12-27,1573.5716552734375,885.6724243164062,1477.7511657714845,1573.5716552734375,95.82048950195303
2022-12-28,1572.3175048828125,884.000732421875,1445.2991564941406,1572.3175048828125,127.01834838867194
2022-12-29,1583.411865234375,892.9493408203125,1428.1833715820312,1583.411865234375,155.2284936523438
2022-12-30,1570.7255859375,876.0353393554688,1522.8205993652343,1570.7255859375,47.90498657226567
2023-01-02,1571.256103515625,887.4425048828125,1534.92162109375,1571.256103515625,36.33448242187501
2023-01-03,1581.5306396484375,886.3607788085938,1477.2408227539063,1581.5306396484375,104.28981689453121
2023-01-04,1553.26416015625,884.148193359375,1448.2367407226564,1553.26416015625,105.02741943359365
2023-01-05,1543.2791748046875,864.5299682617188,1460.789334716797,1543.2791748046875,82.48984008789057
2023-01-06,1538.166015625,855.6304321289062,1395.9531091308593,1538.166015625,142.21290649414073
2023-01-09,1541.15673828125,858.8263549804688,1423.2279736328126,1541.15673828125,117.92876464843744
2023-01-10,1512.986572265625,847.0259399414062,1379.6052990722656,1512.986572265625,133.38127319335945
2023-01-11,1534.7894287109375,851.8936157226562,1391.346083984375,1534.7894287109375,143.4433447265626
2023-01-12,1542.9896240234375,846.337646484375,1390.158974609375,1542.9896240234375,152.83064941406246
2023-01-13,1544.1956787109375,858.9248046875,1422.6568811035156,1544.1956787109375,121.53879760742188
2023-01-16,1529.3870849609375,850.8611450195312,1404.1746142578124,1529.3870849609375,125.21247070312506
2023-01-17,1552.154541015625,850.7628173828125,1405.1774462890626,1552.154541015625,146.97709472656243
2023-01-18,1579.552978515625,855.0404052734375,1393.819129638672,1579.552978515625,185.73384887695306
2023-01-19,1586.1131591796875,851.7461547851562,1390.654373779297,1586.1131591796875,195.45878540039052
2023-01-20,1602.3687744140625,855.8762817382812,1418.3748901367187,1602.3687744140625,183.9938842773438
2023-01-23,1614.09033203125,857.203857421875,1416.317166748047,1614.09033203125,197.77316528320307
2023-01-24,1635.7001953125,856.2696533203125,1399.8193359375,1635.7001953125,235.880859375
2023-01-25,1590.5025634765625,841.0765380859375,1376.96109375,1590.5025634765625,213.54146972656258
2023-01-27,1558.8111572265625,803.6101684570312,1439.7057055664063,1558.8111572265625,119.10545166015618
2023-01-30,1557.2193603515625,809.805419921875,1533.88689453125,1557.2193603515625,23.332465820312564
2023-01-31,1546.945068359375,818.0657348632812,1446.82900390625,1546.945068359375,100.11606445312509
2023-02-01,1570.14697265625,833.8488159179688,1372.8956201171875,1570.14697265625,197.2513525390625
2023-02-02,1546.80029296875,843.6333618164062,1418.3205505371093,1546.80029296875,128.47974243164072
2023-02-03,1600.2945556640625,849.4351806640625,1401.7980053710937,1600.2945556640625,198.49655029296878
2023-02-06,1593.4932861328125,839.503173828125,1357.6321643066406,1593.4932861328125,235.86112182617194
2023-02-07,1595.8568115234375,838.5690307617188,1376.9026965332032,1595.8568115234375,218.9541149902343
2023-02-08,1595.663818359375,844.8133544921875,1416.4243383789062,1595.663818359375,179.2394799804688
2023-02-09,1592.335693359375,846.485107421875,1390.158974609375,1592.335693359375,202.17671874999996
2023-02-10,1598.654541015625,839.650634765625,1357.6321643066406,1598.654541015625,241.02237670898444
2023-02-13,1599.8604736328125,836.50390625,1363.6926147460938,1599.8604736328125,236.1678588867187
2023-02-14,1614.6690673828125,850.9102783203125,1404.1746142578124,1614.6690673828125,210.49445312500006
2023-02-15,1611.3890380859375,856.3187866210938,1399.8193359375,1611.3890380859375,211.5697021484375
2023-02-16,1605.552490234375,854.9912719726562,1394.4370471191405,1605.552490234375,211.11544311523448
2023-02-17,1597.4969482421875,848.3043823242188,1381.5300170898438,1597.4969482421875,215.9669311523437
2023-02-20,1582.4952392578125,837.9297485351562,1392.2066674804687,1582.4952392578125,190.2885717773438
2023-02-21,1588.428466796875,839.9949340820312,1360.0830786132813,1588.428466796875,228.34538818359374
2023-02-22,1557.267578125,825.29345703125,1446.0458276367187,1557.267578125,111.22175048828126
2023-02-23,1546.703857421875,825.78515625,1444.5252319335937,1546.703857421875,102.17862548828134
2023-02-24,1532.908203125,825.7360229492188,1444.5252319335937,1532.908203125,88.38297119140634
2023-02-27,1536.718994140625,842.1582641601562,1380.7230639648437,1536.718994140625,155.99593017578127
2023-02-28,1543.1826171875,840.634033203125,1376.96109375,1543.1826171875,166.22152343750008
2023-03-01,1541.6873779296875,842.0599365234375,1380.7230639648437,1541.6873779296875,160.96431396484377
2023-03-02,1528.56689453125,839.7981567382812,1357.6321643066406,1528.56689453125,170.93473022460944
2023-03-03,1558.9075927734375,854.106201171875,1371.9608728027345,1558.9075927734375,186.94671997070304
2023-03-06,1569.9056396484375,853.3195190429688,1389.0480932617188,1569.9056396484375,180.8575463867187
2023-03-08,1573.0411376953125,857.59716796875,1420.008212890625,1573.0411376953125,153.03292480468758
2023-03-09,1573.1856689453125,841.7157592773438,1376.96109375,1573.1856689453125,196.22457519531258
2023-03-10,1532.618896484375,828.6370239257812,1365.575477294922,1532.618896484375,167.04341918945306
2023-03-13,1513.227783203125,814.6239624023438,1557.1745056152345,1513.227783203125,-43.946722412109466
2023-03-14,1509.17578125,816.54150390625,1515.8465344238282,1509.17578125,-6.670753173828189
2023-03-15,1487.5177001953125,812.16552734375,1562.215115966797,1487.5177001953125,-74.69741577148443
2023-03-16,1497.1649169921875,810.1987915039062,1533.88689453125,1497.1649169921875,-36.721977539062436
2023-03-17,1517.18310546875,822.3433837890625,1517.6836657714844,1517.18310546875,-0.5005603027343568
2023-03-20,1506.66748046875,822.5400390625,1515.5559106445312,1506.66748046875,-8.888430175781195
2023-03-21,1523.7432861328125,838.2247924804688,1374.4981005859374,1523.7432861328125,149.24518554687506
2023-03-22,1520.22216796875,845.8950805664062,1416.9337133789063,1520.22216796875,103.2884545898437
2023-03-23,1508.0181884765625,841.2240600585938,1376.96109375,1508.0181884765625,131.05709472656258
2023-03-24,1505.6063232421875,838.2247924804688,1374.4981005859374,1505.6063232421875,131.10822265625006
2023-03-27,1512.1663818359375,834.5863037109375,1391.3374462890624,1512.1663818359375,120.82893554687507
2023-03-28,1524.466796875,840.5357055664062,1376.96109375,1524.466796875,147.50570312500008
2023-03-29,1531.798828125,836.8480834960938,1389.0380053710937,1531.798828125,142.76082275390627
2023-03-31,1552.7816162109375,862.6614990234375,1461.3479797363282,1552.7816162109375,91.43363647460933
2023-04-03,1553.746337890625,869.1026000976562,1437.6019946289061,1553.746337890625,116.14434326171886
2023-04-05,1595.4227294921875,869.8892822265625,1441.8497521972656,1595.4227294921875,153.57297729492188
2023-04-06,1607.5782470703125,860.448974609375,1428.406776123047,1607.5782470703125,179.17147094726556
2023-04-10,1599.95703125,854.0078735351562,1371.9608728027345,1599.95703125,227.99615844726554
2023-04-11,1604.6358642578125,867.2342529296875,1380.2632983398437,1604.6358642578125,224.3725659179688
2023-04-12,1625.47412109375,875.3470458984375,1514.0131127929687,1625.47412109375,111.46100830078126
2023-04-13,1632.7578125,884.0498657226562,1447.1803637695311,1632.7578125,185.57744873046886
2023-04-17,1607.867919921875,886.3115844726562,1478.0415490722655,1607.867919921875,129.82637084960948
2023-04-18,1601.06640625,881.9356079101562,1449.6867468261719,1601.06640625,151.37965942382812
2023-04-19,1606.951171875,877.0679321289062,1463.44185546875,1606.951171875,143.50931640625004
2023-04-20,1612.9326171875,879.5263671875,1553.9764477539063,1612.9326171875,58.956169433593686
2023-04-21,1615.537353515625,870.921875,1396.3748022460939,1615.537353515625,219.16255126953115
2023-04-24,1628.6094970703125,889.7042236328125,1457.9188232421875,1628.6094970703125,170.690673828125
2023-04-25,1605.455810546875,898.259521484375,1558.5903576660157,1605.455810546875,46.865452880859266
2023-04-26,1612.836181640625,899.734619140625,1488.991287841797,1612.836181640625,123.84489379882802
2023-04-27,1621.7115478515625,903.0780639648438,1472.7240148925782,1621.7115478515625,148.98753295898427
2023-04-28,1628.078857421875,902.3897094726562,1464.6945837402343,1628.078857421875,163.3842736816407
2023-05-02,1627.7412109375,906.7656860351562,1566.3215979003905,1627.7412109375,61.41961303710946
2023-05-03,1633.43310546875,907.5032348632812,1554.3151257324218,1633.43310546875,79.11797973632815
2023-05-04,1666.8612060546875,906.3723754882812,1583.6858984375,1666.8612060546875,83.1753076171874
2023-05-05,1568.3138427734375,911.5350341796876,1506.2424188232421,1568.3138427734375,62.07142395019537
2023-05-08,1586.4508056640625,922.302978515625,1550.5859619140624,1586.4508056640625,35.86484375000009
2023-05-09,1586.4989013671875,918.8612060546876,1563.5542687988282,1586.4989013671875,22.94463256835934
2023-05-10,1593.8310546875,920.4837036132812,1549.2410986328125,1593.8310546875,44.58995605468749
2023-05-11,1594.8922119140625,923.5813598632812,1563.8220812988282,1594.8922119140625,31.070130615234348
2023-05-12,1608.977294921875,928.2031860351562,1547.8726037597655,1608.977294921875,61.104691162109475
2023-05-15,1616.6951904296875,930.0223999023438,1547.9517126464843,1616.6951904296875,68.74347778320316
2023-05-16,1607.425048828125,930.6124267578124,1547.7906030273436,1607.425048828125,59.63444580078135
2023-05-17,1598.7891845703125,923.7288208007812,1563.8220812988282,1598.7891845703125,34.96710327148435
2023-05-18,1605.1806640625,930.7598876953124,1547.7906030273436,1605.1806640625,57.39006103515635
2023-05-19,1607.03466796875,938.4302368164062,1550.6019116210937,1607.03466796875,56.43275634765632
2023-05-22,1601.326416015625,934.5458374023438,1550.6019116210937,1601.326416015625,50.72450439453132
2023-05-23,1597.5694580078125,937.5452270507812,1550.6019116210937,1597.5694580078125,46.96754638671882
2023-05-24,1576.6875,925.0072631835938,1561.094764404297,1576.6875,15.592735595703061
2023-05-25,1570.6375732421875,924.2205200195312,1561.968807373047,1570.6375732421875,8.668765869140543
2023-05-26,1576.6875,934.89013671875,1550.6019116210937,1576.6875,26.085588378906323
2023-05-29,1595.91064453125,932.382568359375,1546.5113842773437,1595.91064453125,49.39926025390628
2023-05-30,1597.13037109375,934.152587890625,1550.6019116210937,1597.13037109375,46.52845947265632
2023-05-31,1571.857421875,933.3659057617188,1546.5113842773437,1571.857421875,25.346037597656277
2023-06-01,1565.173095703125,920.5328979492188,1549.2410986328125,1565.173095703125,15.931997070312491
2023-06-02,1567.612548828125,922.548828125,1558.9936096191407,1567.612548828125,8.61893920898433
2023-06-05,1565.5635986328125,931.0057983398438,1546.5113842773437,1565.5635986328125,19.052214355468777
2023-06-06,1560.6844482421875,926.43310546875,1561.0021472167969,1560.6844482421875,-0.3176989746093568
2023-06-07,1568.783447265625,924.564697265625,1561.094764404297,1568.783447265625,7.688682861328061
2023-06-08,1569.75927734375,922.302978515625,1550.5859619140624,1569.75927734375,19.17331542968759
2023-06-09,1571.6134033203125,922.450439453125,1550.5859619140624,1571.6134033203125,21.02744140625009
2023-06-12,1562.0506591796875,920.3854370117188,1549.2410986328125,1562.0506591796875,12.809560546874991
2023-06-13,1564.685302734375,927.8590087890624,1547.8726037597655,1564.685302734375,16.812698974609475
2023-06-14,1562.9776611328125,924.17138671875,1561.968807373047,1562.9776611328125,1.0088537597655431
2023-06-15,1543.7545166015625,911.1908569335938,1449.9383489990234,1543.7545166015625,93.81616760253905
2023-06-16,1563.9534912109375,918.6644897460938,1563.5542687988282,1563.9534912109375,0.3992224121093386
2023-06-19,1565.319580078125,907.7982788085938,1543.9095690917968,1565.319580078125,21.41001098632819
2023-06-20,1568.58837890625,910.1583251953124,1411.7753161621094,1568.58837890625,156.81306274414055
2023-06-21,1596.0081787109375,909.3224487304688,1415.8681433105469,1596.0081787109375,180.14003540039062
2023-06-22,1603.8145751953125,910.35498046875,1415.6564196777344,1603.8145751953125,188.15815551757805
2023-06-23,1603.717041015625,908.1424560546876,1526.8511975097656,1603.717041015625,76.8658435058594
2023-06-26,1595.95947265625,912.0267944335938,1508.416920776367,1595.95947265625,87.54255187988292
2023-06-27,1618.451416015625,920.5328979492188,1549.2410986328125,1618.451416015625,69.21031738281249
2023-06-28,1635.5767822265625,921.8604736328124,1550.5859619140624,1635.5767822265625,84.99082031250009
2023-06-30,1660.2154541015625,919.0578002929688,1563.6266247558594,1660.2154541015625,96.58882934570306
2023-07-03,1678.170166015625,926.8756103515624,1561.0021472167969,1678.170166015625,117.16801879882814
2023-07-04,1686.36669921875,928.9898681640624,1547.8726037597655,1686.36669921875,138.49409545898448
2023-07-05,1632.7957763671875,942.0686645507812,1550.6019116210937,1632.7957763671875,82.19386474609382
2023-07-06,1634.4544677734375,943.4454345703124,1550.6019116210937,1634.4544677734375,83.85255615234382
2023-07-07,1620.2080078125,930.66162109375,1547.7906030273436,1620.2080078125,72.41740478515635
2023-07-10,1616.353515625,932.6283569335938,1546.5113842773437,1616.353515625,69.84213134765628
2023-07-11,1608.4984130859375,929.2357177734376,1547.8726037597655,1608.4984130859375,60.625809326171975
2023-07-12,1593.42236328125,928.6948852539062,1547.8726037597655,1593.42236328125,45.549759521484475
2023-07-13,1601.3751220703125,939.8069458007812,1550.6019116210937,1601.3751220703125,50.77321044921882
2023-07-14,1604.6927490234375,944.0845947265624,1550.6019116210937,1604.6927490234375,54.09083740234382
2023-07-17,1638.2601318359375,952.5907592773438,1550.6019116210937,1638.2601318359375,87.65822021484382
2023-07-18,1636.8939208984375,959.228515625,1550.6019116210937,1636.8939208984375,86.29200927734382
2023-07-19,1644.31005859375,957.2617797851562,1550.6019116210937,1644.31005859375,93.70814697265632
2023-07-20,1647.8717041015625,979.0433959960938,1550.6019116210937,1647.8717041015625,97.26979248046882
2023-07-21,1635.186279296875,980.420166015625,1550.6019116210937,1635.186279296875,84.58436767578132
2023-07-24,1637.772216796875,975.5032958984376,1550.6019116210937,1637.772216796875,87.17030517578132
2023-07-25,1655.5316162109375,978.1583862304688,1550.6019116210937,1655.5316162109375,104.92970458984382
2023-07-26,1649.7744140625,979.8792724609376,1550.6019116210937,1649.7744140625,99.17250244140632
2023-07-27,1632.6492919921875,973.7823486328124,1550.6019116210937,1632.6492919921875,82.04738037109382
2023-07-28,1603.717041015625,979.6334838867188,1550.6019116210937,1603.717041015625,53.11512939453132
2023-07-31,1611.2305908203125,981.6985473632812,1550.6019116210937,1611.2305908203125,60.62867919921882
2023-08-01,1622.01318359375,978.0108642578124,1550.6019116210937,1622.01318359375,71.41127197265632
2023-08-02,1600.7896728515625,970.5372924804688,1550.6019116210937,1600.7896728515625,50.18776123046882
2023-08-03,1589.2265625,948.9522705078124,1550.6019116210937,1589.2265625,38.62465087890632
2023-08-04,1612.2064208984375,954.36083984375,1550.6019116210937,1612.2064208984375,61.60450927734382
2023-08-07,1611.2794189453125,959.4251708984376,1550.6019116210937,1611.2794189453125,60.67750732421882
2023-08-08,1609.962158203125,963.6045532226562,1550.6019116210937,1609.962158203125,59.36024658203132
2023-08-09,1610.5474853515625,964.397705078125,1550.6019116210937,1610.5474853515625,59.94557373046882
2023-08-10,1596.252197265625,955.87109375,1550.6019116210937,1596.252197265625,45.65028564453132
2023-08-11,1579.614990234375,944.7171020507812,1550.6019116210937,1579.614990234375,29.013078613281323
2023-08-14,1571.9061279296875,951.3599243164062,1550.6019116210937,1571.9061279296875,21.304216308593823
2023-08-16,1567.31982421875,948.3359375,1550.6019116210937,1567.31982421875,16.717912597656323
2023-08-17,1558.6353759765625,943.5274047851562,1550.6019116210937,1558.6353759765625,8.033464355468823
2023-08-18,1552.243896484375,942.535888671875,1550.6019116210937,1552.243896484375,1.6419848632813228
2023-08-21,1551.024169921875,947.0470581054688,1550.6019116210937,1551.024169921875,0.42225830078132276
2023-08-22,1544.388671875,943.8743896484376,1550.6019116210937,1544.388671875,-6.213239746093677
2023-08-23,1548.1943359375,958.5975952148438,1550.6019116210937,1548.1943359375,-2.4075756835936772
2023-08-24,1541.071044921875,960.6796875,1550.6019116210937,1541.071044921875,-9.530866699218677
2023-08-25,1523.701904296875,962.1173706054688,1550.6019116210937,1523.701904296875,-26.900007324218677
2023-08-28,1539.55859375,962.2660522460938,1550.6019116210937,1539.55859375,-11.043317871093677
2023-08-29,1551.8048095703125,959.4899291992188,1550.6019116210937,1551.8048095703125,1.2028979492188228
2023-08-30,1540.4854736328125,950.7155151367188,1550.6019116210937,1540.4854736328125,-10.116437988281177
2023-08-31,1533.4110107421875,950.5667724609376,1550.6019116210937,1533.4110107421875,-17.190900878906177
2023-09-01,1536.5823974609375,960.4318237304688,1550.6019116210937,1536.5823974609375,-14.019514160156177
2023-09-04,1546.1939697265625,959.0933227539062,1550.6019116210937,1546.1939697265625,-4.407941894531177
2023-09-05,1536.777587890625,960.1343994140624,1550.6019116210937,1536.777587890625,-13.824323730468677
2023-09-06,1556.87890625,949.3274536132812,1550.6019116210937,1556.87890625,6.276994628906323
2023-09-07,1571.857421875,957.4078979492188,1550.6019116210937,1571.857421875,21.255510253906323
2023-09-08,1584.1036376953125,962.2660522460938,1550.6019116210937,1584.1036376953125,33.50172607421882
2023-09-11,1592.30029296875,969.9003295898438,1550.6019116210937,1592.30029296875,41.69838134765632
2023-09-12,1597.27685546875,982.0457763671876,1550.6019116210937,1597.27685546875,46.67494384765632
2023-09-13,1604.107421875,981.3517456054688,1550.6019116210937,1604.107421875,53.50551025390632
2023-09-14,1603.131591796875,979.2696533203124,1550.6019116210937,1603.131591796875,52.52968017578132
2023-09-15,1621.525146484375,983.9791259765624,1550.6019116210937,1621.525146484375,70.92323486328132
2023-09-18,1589.6168212890625,981.7483520507812,1550.6019116210937,1589.6168212890625,39.01490966796882
2023-09-20,1525.8486328125,978.724365234375,1550.6019116210937,1525.8486328125,-24.753278808593677
2023-09-21,1515.7491455078125,951.112060546875,1550.6019116210937,1515.7491455078125,-34.85276611328118
2023-09-22,1492.6229248046875,942.1888427734376,1550.6019116210937,1492.6229248046875,-57.97898681640618
2023-09-25,1493.940185546875,948.1871948242188,1550.6019116210937,1493.940185546875,-56.66172607421868
2023-09-26,1500.4293212890625,940.6025390625,1550.6019116210937,1500.4293212890625,-50.17259033203118
2023-09-27,1489.890625,935.05029296875,1550.6019116210937,1489.890625,-60.71128662109368
2023-09-28,1486.81689453125,934.5545654296876,1550.6019116210937,1486.81689453125,-63.78501708984368
2023-09-29,1489.35400390625,943.7752685546876,1550.6019116210937,1489.35400390625,-61.24790771484368
2023-10-03,1471.5457763671875,932.2742309570312,1546.5113842773437,1471.5457763671875,-74.96560791015622
2023-10-04,1492.525390625,922.1116943359376,1550.5859619140624,1492.525390625,-58.06057128906241
2023-10-05,1498.5751953125,932.8195190429688,1546.5113842773437,1498.5751953125,-47.93618896484372
2023-10-06,1496.91650390625,937.1324462890624,1550.6019116210937,1496.91650390625,-53.68540771484368
2023-10-09,1479.5472412109375,930.5887451171876,1547.7906030273436,1479.5472412109375,-68.24336181640615
2023-10-10,1487.9390869140625,943.0812377929688,1550.6019116210937,1487.9390869140625,-62.66282470703118
2023-10-11,1502.33203125,944.9649658203124,1550.6019116210937,1502.33203125,-48.26988037109368
2023-10-12,1512.3338623046875,946.1051635742188,1550.6019116210937,1512.3338623046875,-38.26804931640618
2023-10-13,1498.5751953125,943.1803588867188,1550.6019116210937,1498.5751953125,-52.02671630859368
2023-10-16,1492.5740966796875,943.279541015625,1550.6019116210937,1492.5740966796875,-58.02781494140618
2023-10-17,1503.8931884765625,945.7581787109376,1550.6019116210937,1503.8931884765625,-46.70872314453118
2023-10-18,1482.9625244140625,935.6947631835938,1550.6019116210937,1482.9625244140625,-67.63938720703118
2023-10-19,1478.2786865234375,927.7630615234376,1557.2715173339843,1478.2786865234375,-78.99283081054682
2023-10-20,1485.938720703125,924.7886962890624,1561.094764404297,1485.938720703125,-75.15604370117194
2023-10-23,1469.5941162109375,922.0125732421876,1550.5859619140624,1469.5941162109375,-80.99184570312491
2023-10-25,1460.275390625,908.28076171875,1497.9840551757814,1460.275390625,-37.70866455078135
2023-10-26,1427.9765625,900.8944091796876,1465.7022387695313,1427.9765625,-37.72567626953128
2023-10-27,1433.58740234375,904.9594116210938,1556.387451171875,1433.58740234375,-122.800048828125
2023-10-30,1449.1512451171875,917.0056762695312,1580.8278649902343,1449.1512451171875,-131.67661987304677
2023-10-31,1440.759521484375,907.5371704101562,1554.3151257324218,1440.759521484375,-113.55560424804685
2023-11-01,1438.807861328125,906.248291015625,1555.5109106445314,1438.807861328125,-116.70304931640635
2023-11-02,1441.00341796875,912.0979614257812,1520.5826507568358,1441.00341796875,-79.57923278808585
2023-11-03,1447.8338623046875,925.8297119140624,1561.094764404297,1447.8338623046875,-113.26090209960944
2023-11-06,1458.32373046875,937.3803100585938,1550.6019116210937,1458.32373046875,-92.27818115234368
2023-11-07,1451.2491455078125,940.0076293945312,1550.6019116210937,1451.2491455078125,-99.35276611328118
2023-11-08,1455.4451904296875,927.7630615234376,1557.2715173339843,1455.4451904296875,-101.82632690429682
2023-11-09,1449.68798828125,929.349365234375,1547.8726037597655,1449.68798828125,-98.18461547851552
2023-11-10,1455.3963623046875,930.5887451171876,1547.7906030273436,1455.3963623046875,-92.39424072265615
2023-11-13,1452.76171875,926.4741821289062,1561.0021472167969,1452.76171875,-108.24042846679686
2023-11-15,1467.984130859375,933.0673828125,1546.5113842773437,1467.984130859375,-78.52725341796872
2023-11-16,1471.83837890625,928.0109252929688,1547.8726037597655,1471.83837890625,-76.03422485351552
2023-11-17,1468.6671142578125,913.981689453125,1572.9596206810363,1468.6671142578125,-104.29250642322381
2023-11-20,1468.7646484375,913.5851440429688,1572.9596206810363,1468.7646484375,-104.19497224353631
2023-11-21,1481.2060546875,918.1954345703124,1563.7882153320313,1481.2060546875,-82.58216064453131
2023-11-22,1475.9368896484375,914.8740234375,1571.205576491583,1475.9368896484375,-95.26868684314559
2023-11-23,1484.47509765625,915.1218872070312,1558.8745141601562,1484.47509765625,-74.3994165039062
2023-11-24,1495.0135498046875,921.46728515625,1550.5859619140624,1495.0135498046875,-55.57241210937491
2023-11-28,1491.6470947265625,917.6005859375,1579.8168103027344,1491.6470947265625,-88.16971557617194
2023-11-29,1521.4088134765625,931.5802001953124,1546.5113842773437,1521.4088134765625,-25.102570800781223
2023-11-30,1521.0672607421875,926.9699096679688,1561.0021472167969,1521.0672607421875,-39.93488647460936
2023-12-01,1517.74951171875,938.61962890625,1550.6019116210937,1517.74951171875,-32.85239990234368
2023-12-04,1570.4425048828125,982.7398071289062,1550.6019116210937,1570.4425048828125,19.840593261718823
2023-12-05,1584.396240234375,1004.7998657226562,1550.6019116210937,1584.396240234375,33.79432861328132
2023-12-06,1588.3970947265625,994.6869506835938,1550.6019116210937,1588.3970947265625,37.79518310546882
2023-12-07,1590.9827880859375,990.4732055664062,1550.6019116210937,1590.9827880859375,40.38087646484382
2023-12-08,1613.1822509765625,1002.2220458984376,1550.6019116210937,1613.1822509765625,62.58033935546882
2023-12-11,1611.0355224609375,1008.418701171875,1550.6019116210937,1611.0355224609375,60.43361083984382
2023-12-12,1595.032470703125,1007.0307006835938,1550.6019116210937,1595.032470703125,44.43055908203132
2023-12-13,1591.4219970703125,1005.2460327148438,1550.6019116210937,1591.4219970703125,40.82008544921882
2023-12-14,1610.2060546875,1024.8275146484375,1550.6019116210937,1610.2060546875,59.60414306640632
2023-12-15,1616.451171875,1028.5455322265625,1550.6019116210937,1616.451171875,65.84926025390632
2023-12-18,1615.6217041015625,1012.7316284179688,1550.6019116210937,1615.6217041015625,65.01979248046882
2023-12-19,1612.889404296875,1006.7828369140624,1550.6019116210937,1612.889404296875,62.28749267578132
2023-12-20,1616.8902587890625,998.0579223632812,1550.6019116210937,1616.8902587890625,66.28834716796882
2023-12-21,1645.8712158203125,995.8271484375,1550.6019116210937,1645.8712158203125,95.26930419921882
2023-12-22,1630.4049072265625,985.8132934570312,1550.6019116210937,1630.4049072265625,79.80299560546882
2023-12-26,1641.72412109375,986.6064453125,1550.6019116210937,1641.72412109375,91.12220947265632
2023-12-27,1662.069580078125,993.6954956054688,1550.6019116210937,1662.069580078125,111.46766845703132
