Date,HDFCBANK,ICICIBANK,Predicted_HDFCBANK,Actual_HDFCBANK,Prediction_Error
2023-12-28,1663.9722900390625,997.3143310546876,1550.6019116210937,1663.9722900390625,113.37037841796882
2023-12-29,1667.8753662109375,988.0936889648438,1550.6019116210937,1667.8753662109375,117.27345458984382
2024-01-01,1656.995361328125,990.8698120117188,1550.6019116210937,1656.995361328125,106.39344970703132
2024-01-02,1657.9710693359375,973.8661499023438,1550.6019116210937,1657.9710693359375,107.36915771484382
2024-01-03,1632.4052734375,975.6508178710938,1550.6019116210937,1632.4052734375,81.80336181640632
2024-01-04,1649.9207763671875,978.724365234375,1550.6019116210937,1649.9207763671875,99.31886474609382
2024-01-05,1641.4801025390625,985.2184448242188,1550.6019116210937,1641.4801025390625,90.87819091796882
2024-01-08,1623.18408203125,973.6182861328124,1550.6019116210937,1623.18408203125,72.58217041015632
2024-01-09,1610.5474853515625,971.3875122070312,1550.6019116210937,1610.5474853515625,59.94557373046882
2024-01-10,1615.8656005859375,984.573974609375,1550.6019116210937,1615.8656005859375,65.26368896484382
2024-01-11,1609.0838623046875,982.6902465820312,1550.6019116210937,1609.0838623046875,58.48195068359382
2024-01-12,1601.47265625,994.934814453125,1550.6019116210937,1601.47265625,50.87074462890632
2024-01-15,1632.3077392578125,1001.2305908203124,1550.6019116210937,1632.3077392578125,81.70582763671882
2024-01-16,1638.5040283203125,1000.4374389648438,1550.6019116210937,1638.5040283203125,87.90211669921882
2024-01-17,1500.2828369140625,973.3704223632812,1550.6019116210937,1500.2828369140625,-50.31907470703118
2024-01-18,1450.1759033203125,977.93115234375,1550.6019116210937,1450.1759033203125,-100.42600830078118
2024-01-19,1435.051025390625,990.6715087890624,1550.6019116210937,1435.051025390625,-115.55088623046868
2024-01-23,1392.7991943359375,1020.2667846679688,1550.6019116210937,1392.7991943359375,-157.80271728515618
2024-01-24,1420.658203125,990.6715087890624,1550.6019116210937,1420.658203125,-129.94370849609368
2024-01-25,1400.16650390625,1001.3297729492188,1550.6019116210937,1400.16650390625,-150.43540771484368
2024-01-29,1419.4383544921875,1007.7247314453124,1550.6019116210937,1419.4383544921875,-131.16355712890618
2024-01-30,1409.3389892578125,1008.220458984375,1550.6019116210937,1409.3389892578125,-141.26292236328118
2024-01-31,1427.147216796875,1019.3744506835938,1550.6019116210937,1427.147216796875,-123.45469482421868
2024-02-01,1430.8551025390625,1016.4000244140624,1550.6019116210937,1430.8551025390625,-119.74680908203118
2024-02-02,1411.1441650390625,1015.2598266601562,1550.6019116210937,1411.1441650390625,-139.45774658203118
2024-02-05,1409.8756103515625,1014.7640991210938,1550.6019116210937,1409.8756103515625,-140.72630126953118
2024-02-06,1409.143798828125,1017.6393432617188,1550.6019116210937,1409.143798828125,-141.45811279296868
2024-02-07,1395.336181640625,1013.4256591796876,1550.6019116210937,1395.336181640625,-155.26572998046868
2024-02-08,1369.08740234375,980.8560180664062,1550.6019116210937,1369.08740234375,-181.51450927734368
2024-02-09,1369.6240234375,1002.0733642578124,1550.6019116210937,1369.6240234375,-180.97788818359368
2024-02-12,1356.353271484375,987.5979614257812,1550.6019116210937,1356.353271484375,-194.24864013671868
2024-02-13,1360.695556640625,1011.0956420898438,1550.6019116210937,1360.695556640625,-189.90635498046868
2024-02-14,1350.54736328125,1013.970947265625,1550.6019116210937,1350.54736328125,-200.05454833984368
2024-02-15,1379.8211669921875,1007.9725952148438,1550.6019116210937,1379.8211669921875,-170.78074462890618
2024-02-16,1385.529541015625,1014.5162353515624,1550.6019116210937,1385.529541015625,-165.07237060546868
2024-02-19,1382.79736328125,1034.84130859375,1550.6019116210937,1382.79736328125,-167.80454833984368
2024-02-20,1419.0968017578125,1039.798583984375,1550.6019116210937,1419.0968017578125,-131.50510986328118
2024-02-21,1404.3135986328125,1042.97119140625,1550.6019116210937,1404.3135986328125,-146.28831298828118
2024-02-22,1385.18798828125,1053.6295166015625,1550.6019116210937,1385.18798828125,-165.41392333984368
2024-02-23,1386.212646484375,1052.241455078125,1550.6019116210937,1386.212646484375,-164.38926513671868
2024-02-26,1387.8714599609375,1045.2020263671875,1550.6019116210937,1387.8714599609375,-162.73045166015618
2024-02-27,1385.7735595703125,1051.1507568359375,1550.6019116210937,1385.7735595703125,-164.82835205078118
2024-02-28,1375.28369140625,1037.270263671875,1550.6019116210937,1375.28369140625,-175.31822021484368
2024-02-29,1369.428955078125,1043.2191162109375,1550.6019116210937,1369.428955078125,-181.17295654296868
2024-03-01,1396.116943359375,1077.6229248046875,1550.6019116210937,1396.116943359375,-154.48496826171868
2024-03-04,1398.0196533203125,1083.0263671875,1550.6019116210937,1398.0196533203125,-152.58225830078118
2024-03-05,1405.9722900390625,1078.76318359375,1550.6019116210937,1405.9722900390625,-144.62962158203118
2024-03-06,1407.679931640625,1087.73583984375,1550.6019116210937,1407.679931640625,-142.92197998046868
2024-03-07,1411.09521484375,1078.6639404296875,1550.6019116210937,1411.09521484375,-139.50669677734368
2024-03-11,1393.2384033203125,1069.492919921875,1550.6019116210937,1393.2384033203125,-157.36350830078118
2024-03-12,1424.2198486328125,1067.65869140625,1550.6019116210937,1424.2198486328125,-126.38206298828118
2024-03-13,1425.0491943359375,1074.6981201171875,1550.6019116210937,1425.0491943359375,-125.55271728515618
2024-03-14,1420.218994140625,1074.35107421875,1550.6019116210937,1420.218994140625,-130.38291748046868
2024-03-15,1417.48681640625,1071.1287841796875,1550.6019116210937,1417.48681640625,-133.11509521484368
2024-03-18,1411.046630859375,1071.9715576171875,1550.6019116210937,1411.046630859375,-139.55528076171868
2024-03-19,1414.2667236328125,1074.6981201171875,1550.6019116210937,1414.2667236328125,-136.33518798828118
2024-03-20,1396.40966796875,1075.243408203125,1550.6019116210937,1396.40966796875,-154.19224365234368
2024-03-21,1410.7537841796875,1072.5665283203125,1550.6019116210937,1410.7537841796875,-139.84812744140618
2024-03-22,1407.9239501953125,1080.9940185546875,1550.6019116210937,1407.9239501953125,-142.67796142578118
2024-03-26,1390.896484375,1074.4501953125,1550.6019116210937,1390.896484375,-159.70542724609368
2024-03-27,1405.8260498046875,1074.4998779296875,1550.6019116210937,1405.8260498046875,-144.77586181640618
2024-03-28,1412.851806640625,1083.9683837890625,1550.6019116210937,1412.851806640625,-137.75010498046868
2024-04-01,1434.9046630859375,1090.26416015625,1550.6019116210937,1434.9046630859375,-115.69724853515618
2024-04-02,1444.321044921875,1071.9715576171875,1550.6019116210937,1444.321044921875,-106.28086669921868
2024-04-03,1446.419189453125,1068.0057373046875,1550.6019116210937,1446.419189453125,-104.18272216796868
2024-04-04,1490.62255859375,1069.6416015625,1550.6019116210937,1490.62255859375,-59.97935302734368
2024-04-05,1512.041259765625,1074.15283203125,1550.6019116210937,1512.041259765625,-38.56065185546868
2024-04-08,1509.16259765625,1077.870849609375,1550.6019116210937,1509.16259765625,-41.43931396484368
2024-04-09,1511.0654296875,1097.60107421875,1550.6019116210937,1511.0654296875,-39.53648193359368
2024-04-10,1499.1607666015625,1099.930908203125,1550.6019116210937,1499.1607666015625,-51.44114501953118
2024-04-12,1482.181884765625,1094.9736328125,1550.6019116210937,1482.181884765625,-68.42002685546868
2024-04-15,1458.518798828125,1069.1458740234375,1550.6019116210937,1458.518798828125,-92.08311279296868
2024-04-16,1472.7166748046875,1057.9423828125,1550.6019116210937,1472.7166748046875,-77.88523681640618
2024-04-18,1458.518798828125,1046.4412841796875,1550.6019116210937,1458.518798828125,-92.08311279296868
2024-04-19,1494.2330322265625,1058.140625,1550.6019116210937,1494.2330322265625,-56.36887939453118
2024-04-22,1475.59521484375,1077.3751220703125,1550.6019116210937,1475.59521484375,-75.00669677734368
2024-04-23,1471.1065673828125,1080.9443359375,1550.6019116210937,1471.1065673828125,-79.49534423828118
2024-04-24,1475.107421875,1087.388916015625,1550.6019116210937,1475.107421875,-75.49448974609368
2024-04-25,1474.180419921875,1104.2437744140625,1550.6019116210937,1474.180419921875,-76.42149169921868
2024-04-26,1473.25341796875,1098.4437255859375,1550.6019116210937,1473.25341796875,-77.34849365234368
2024-04-29,1492.4765625,1150.247802734375,1550.6019116210937,1492.4765625,-58.12534912109368
2024-04-30,1483.3040771484375,1140.5809326171875,1550.6019116210937,1483.3040771484375,-67.29783447265618
2024-05-02,1495.159912109375,1129.724365234375,1550.6019116210937,1495.159912109375,-55.44199951171868
2024-05-03,1482.816162109375,1132.30224609375,1550.6019116210937,1482.816162109375,-67.78574951171868
2024-05-06,1485.7923583984375,1136.5159912109375,1550.6019116210937,1485.7923583984375,-64.80955322265618
2024-05-07,1469.6917724609375,1122.2388916015625,1550.6019116210937,1469.6917724609375,-80.91013916015618
2024-05-08,1446.7606201171875,1113.414794921875,1550.6019116210937,1446.7606201171875,-103.84129150390618
2024-05-09,1412.46142578125,1106.1771240234375,1550.6019116210937,1412.46142578125,-138.14048583984368
2024-05-10,1422.253662109375,1107.515625,1550.6019116210937,1422.253662109375,-128.34824951171868
2024-05-13,1439.4149169921875,1118.3721923828125,1550.6019116210937,1439.4149169921875,-111.18699462890618
2024-05-14,1445.0528564453125,1110.98583984375,1550.6019116210937,1445.0528564453125,-105.54905517578118
2024-05-15,1422.84716796875,1114.7532958984375,1550.6019116210937,1422.84716796875,-127.75474365234368
2024-05-16,1444.3604736328125,1121.3961181640625,1550.6019116210937,1444.3604736328125,-106.24143798828118
2024-05-17,1448.1685791015625,1120.850830078125,1550.6019116210937,1448.1685791015625,-102.43333251953118
2024-05-21,1442.92626953125,1111.38232421875,1550.6019116210937,1442.92626953125,-107.67564208984368
2024-05-22,1443.3218994140625,1101.6163330078125,1550.6019116210937,1443.3218994140625,-107.28001220703118
2024-05-23,1476.3583984375,1124.816650390625,1550.6019116210937,1476.3583984375,-74.24351318359368
2024-05-24,1500.6907958984375,1122.288330078125,1550.6019116210937,1500.6907958984375,-49.91111572265618
2024-05-27,1511.0765380859375,1120.1568603515625,1550.6019116210937,1511.0765380859375,-39.52537353515618
2024-05-28,1513.8460693359375,1117.3310546875,1550.6019116210937,1513.8460693359375,-36.75584228515618
2024-05-29,1491.8876953125,1092.5941162109375,1550.6019116210937,1491.8876953125,-58.71421630859368
2024-05-30,1498.3663330078125,1104.1942138671875,1550.6019116210937,1498.3663330078125,-52.23557861328118
2024-05-31,1514.8846435546875,1111.4815673828125,1550.6019116210937,1514.8846435546875,-35.71726806640618
2024-06-03,1555.09228515625,1150.0989990234375,1550.6019116210937,1555.09228515625,4.490373535156323
2024-06-04,1467.0113525390625,1062.3048095703125,1550.6019116210937,1467.0113525390625,-83.59055908203118
2024-06-05,1534.914306640625,1099.1873779296875,1550.6019116210937,1534.914306640625,-15.687604980468677
2024-06-06,1542.728271484375,1100.92236328125,1550.6019116210937,1542.728271484375,-7.873640136718677
2024-06-07,1556.229736328125,1112.1258544921875,1550.6019116210937,1556.229736328125,5.627824707031323
2024-06-10,1544.31103515625,1114.2080078125,1550.6019116210937,1544.31103515625,-6.290876464843677
2024-06-11,1547.77294921875,1108.65576171875,1550.6019116210937,1547.77294921875,-2.8289624023436772
2024-06-12,1557.0211181640625,1109.994384765625,1550.6019116210937,1557.0211181640625,6.419206542968823
2024-06-13,1563.54931640625,1097.8984375,1550.6019116210937,1563.54931640625,12.947404785156323
2024-06-14,1579.5235595703125,1096.212890625,1550.6019116210937,1579.5235595703125,28.921647949218823
2024-06-18,1590.304931640625,1113.26611328125,1550.6019116210937,1590.304931640625,39.70302001953132
2024-06-19,1639.810302734375,1134.681640625,1550.6019116210937,1639.810302734375,89.20839111328132
2024-06-20,1651.1851806640625,1146.9263916015625,1550.6019116210937,1651.1851806640625,100.58326904296882
2024-06-21,1647.6243896484375,1148.7606201171875,1550.6019116210937,1647.6243896484375,97.02247802734382
2024-06-24,1654.2020263671875,1160.11279296875,1550.6019116210937,1654.2020263671875,103.60011474609382
2024-06-25,1692.7281494140625,1187.72509765625,1550.6019116210937,1692.7281494140625,142.12623779296882
2024-06-26,1682.9853515625,1207.60400390625,1550.6019116210937,1682.9853515625,132.38343994140632
2024-06-27,1677.693603515625,1209.48779296875,1550.6019116210937,1677.693603515625,127.09169189453132
2024-06-28,1665.47802734375,1189.3609619140625,1550.6019116210937,1665.47802734375,114.87611572265632
2024-07-01,1686.64501953125,1201.5064697265625,1550.6019116210937,1686.64501953125,136.04310791015632
2024-07-02,1711.7686767578125,1180.4378662109375,1550.6019116210937,1711.7686767578125,161.16676513671882
2024-07-03,1749.4046630859375,1191.3438720703125,1550.6019116210937,1749.4046630859375,198.80275146484382
2024-07-04,1708.3563232421875,1222.4759521484375,1550.6019116210937,1708.3563232421875,157.75441162109382
2024-07-05,1630.1663818359375,1222.87255859375,1550.6019116210937,1630.1663818359375,79.56447021484382
2024-07-08,1617.55517578125,1224.508544921875,1550.6019116210937,1617.55517578125,66.95326416015632
2024-07-09,1618.692626953125,1237.5958251953125,1550.6019116210937,1618.692626953125,68.09071533203132
2024-07-10,1608.40576171875,1232.5888671875,1550.6019116210937,1608.40576171875,57.80385009765632
2024-07-11,1604.2515869140625,1227.87939453125,1550.6019116210937,1604.2515869140625,53.64967529296882
2024-07-12,1605.042724609375,1222.3768310546875,1550.6019116210937,1605.042724609375,54.44081298828132
2024-07-15,1604.4493408203125,1219.451904296875,1550.6019116210937,1604.4493408203125,53.84742919921882
2024-07-16,1602.1248779296875,1229.3170166015625,1550.6019116210937,1602.1248779296875,51.52296630859382
2024-07-18,1597.2288818359375,1239.6282958984375,1550.6019116210937,1597.2288818359375,46.62697021484382
2024-07-19,1589.8104248046875,1237.992431640625,1550.6019116210937,1589.8104248046875,39.20851318359382
2024-07-22,1624.6768798828125,1230.556396484375,1550.6019116210937,1624.6768798828125,74.07496826171882
2024-07-23,1600.7896728515625,1216.279296875,1550.6019116210937,1600.7896728515625,50.18776123046882
2024-07-24,1586.5958251953125,1212.561279296875,1550.6019116210937,1586.5958251953125,35.99391357421882
2024-07-25,1599.0091552734375,1187.675537109375,1550.6019116210937,1599.0091552734375,48.40724365234382
2024-07-26,1600.5423583984375,1196.8961181640625,1550.6019116210937,1600.5423583984375,49.94044677734382
2024-07-29,1587.5849609375,1202.34912109375,1550.6019116210937,1587.5849609375,36.98304931640632
2024-07-30,1597.970703125,1199.126953125,1550.6019116210937,1597.970703125,47.36879150390632
2024-07-31,1598.16845703125,1204.530517578125,1550.6019116210937,1598.16845703125,47.56654541015632
2024-08-01,1620.9676513671875,1199.7713623046875,1550.6019116210937,1620.9676513671875,70.36573974609382
2024-08-02,1641.09619140625,1186.337158203125,1550.6019116210937,1641.09619140625,90.49427978515632
2024-08-05,1598.16845703125,1162.5914306640625,1550.6019116210937,1598.16845703125,47.56654541015632
2024-08-06,1583.7767333984375,1156.8905029296875,1550.6019116210937,1583.7767333984375,33.17482177734382
2024-08-07,1605.8341064453125,1162.4427490234375,1550.6019116210937,1605.8341064453125,55.23219482421882
2024-08-08,1624.8251953125,1154.6597900390625,1550.6019116210937,1624.8251953125,74.22328369140632
2024-08-09,1632.2435302734375,1161.5999755859375,1550.6019116210937,1632.2435302734375,81.64161865234382
2024-08-12,1642.0357666015625,1172.800048828125,1550.6019116210937,1642.0357666015625,91.43385498046882
2024-08-13,1585.7550048828125,1168.3499755859375,1550.6019116210937,1585.7550048828125,35.15309326171882
2024-08-14,1590.304931640625,1161.6500244140625,1550.6019116210937,1590.304931640625,39.70302001953132
2024-08-16,1614.3404541015625,1187.25,1550.6019116210937,1614.3404541015625,63.73854248046882
2024-08-19,1613.7965087890625,1175.9000244140625,1550.6019116210937,1613.7965087890625,63.19459716796882
2024-08-20,1619.8795166015625,1179.449951171875,1550.6019116210937,1619.8795166015625,69.27760498046882
2024-08-21,1608.109130859375,1174.8499755859375,1550.6019116210937,1608.109130859375,57.50721923828132
2024-08-22,1613.54931640625,1191.0999755859375,1550.6019116210937,1613.54931640625,62.94740478515632
2024-08-23,1607.3673095703125,1203.5,1550.6019116210937,1607.3673095703125,56.76539794921882
2024-08-26,1622.1051025390625,1213.300048828125,1550.6019116210937,1622.1051025390625,71.50319091796882
2024-08-27,1619.9290771484375,1226.3499755859375,1550.6019116210937,1619.9290771484375,69.32716552734382
2024-08-28,1619.2861328125,1223.8499755859375,1550.6019116210937,1619.2861328125,68.68422119140632
2024-08-29,1620.7203369140625,1221.9000244140625,1550.6019116210937,1620.7203369140625,70.11842529296882
2024-08-30,1619.08837890625,1229.199951171875,1550.6019116210937,1619.08837890625,68.48646728515632
2024-09-02,1609.2464599609375,1229.949951171875,1550.6019116210937,1609.2464599609375,58.64454833984382
2024-09-03,1619.5333251953125,1247.699951171875,1550.6019116210937,1619.5333251953125,68.93141357421882
2024-09-04,1623.93505859375,1236.3499755859375,1550.6019116210937,1623.93505859375,73.33314697265632
2024-09-05,1627.545166015625,1235.949951171875,1550.6019116210937,1627.545166015625,76.94325439453132
2024-09-06,1619.1376953125,1208.1500244140625,1550.6019116210937,1619.1376953125,68.53578369140632
2024-09-09,1628.5838623046875,1235.0,1550.6019116210937,1628.5838623046875,77.98195068359382
2024-09-10,1632.3919677734375,1237.300048828125,1550.6019116210937,1632.3919677734375,81.79005615234382
2024-09-11,1626.01220703125,1236.3499755859375,1550.6019116210937,1626.01220703125,75.41029541015632
2024-09-12,1648.465087890625,1252.1500244140625,1550.6019116210937,1648.465087890625,97.86317626953132
2024-09-13,1647.8221435546875,1250.3499755859375,1550.6019116210937,1647.8221435546875,97.22023193359382
2024-09-16,1652.7677001953125,1262.8499755859375,1550.6019116210937,1652.7677001953125,102.16578857421882
2024-09-17,1650.6412353515625,1268.0999755859375,1550.6019116210937,1650.6412353515625,100.03932373046882
2024-09-18,1676.3582763671875,1288.3499755859375,1550.6019116210937,1676.3582763671875,125.75636474609382
2024-09-19,1689.9091796875,1292.0,1550.6019116210937,1689.9091796875,139.30726806640632
2024-09-20,1722.2532958984375,1338.449951171875,1550.6019116210937,1722.2532958984375,171.65138427734382
2024-09-23,1740.6510009765625,1321.9000244140625,1550.6019116210937,1740.6510009765625,190.04908935546882
2024-09-24,1748.811279296875,1318.5999755859375,1550.6019116210937,1748.811279296875,198.20936767578132
2024-09-25,1759.740966796875,1323.8499755859375,1550.6019116210937,1759.740966796875,209.13905517578132
2024-09-26,1764.0435791015625,1329.050048828125,1550.6019116210937,1764.0435791015625,213.44166748046882
2024-09-27,1733.578857421875,1306.5999755859375,1550.6019116210937,1733.578857421875,182.97694580078132
2024-09-30,1713.2030029296875,1273.0,1550.6019116210937,1713.2030029296875,162.60109130859382
2024-10-01,1707.41650390625,1274.4000244140625,1550.6019116210937,1707.41650390625,156.81459228515632
2024-10-03,1663.697509765625,1256.3499755859375,1550.6019116210937,1663.697509765625,113.09559814453132
2024-10-04,1639.612548828125,1239.75,1550.6019116210937,1639.612548828125,89.01063720703132
2024-10-07,1600.1961669921875,1233.9000244140625,1550.6019116210937,1600.1961669921875,49.59425537109382
2024-10-08,1633.0843505859375,1236.5999755859375,1550.6019116210937,1633.0843505859375,82.48243896484382
2024-10-09,1615.379150390625,1244.1500244140625,1550.6019116210937,1615.379150390625,64.77723876953132
2024-10-10,1644.310791015625,1243.5,1550.6019116210937,1644.310791015625,93.70887939453132
2024-10-11,1633.034912109375,1223.0,1550.6019116210937,1633.034912109375,82.43300048828132
2024-10-14,1669.731201171875,1231.75,1550.6019116210937,1669.731201171875,119.12928955078132
2024-10-15,1665.774658203125,1255.5,1550.6019116210937,1665.774658203125,115.17274658203132
2024-10-16,1681.303955078125,1243.1500244140625,1550.6019116210937,1681.303955078125,130.70204345703132
2024-10-17,1654.94384765625,1231.25,1550.6019116210937,1654.94384765625,104.34193603515632
2024-10-18,1663.5491943359375,1264.5,1550.6019116210937,1663.5491943359375,112.94728271484382
2024-10-21,1709.8892822265625,1259.050048828125,1550.6019116210937,1709.8892822265625,159.28737060546882
2024-10-22,1695.8934326171875,1267.5,1550.6019116210937,1695.8934326171875,145.29152099609382
2024-10-23,1716.9122314453125,1251.5999755859375,1550.6019116210937,1716.9122314453125,166.31031982421882
2024-10-24,1730.6114501953125,1252.75,1550.6019116210937,1730.6114501953125,180.00953857421882
2024-10-25,1724.429443359375,1255.449951171875,1550.6019116210937,1724.429443359375,173.82753173828132
2024-10-28,1715.3294677734375,1292.8499755859375,1550.6019116210937,1715.3294677734375,164.72755615234382
2024-10-29,1732.7874755859375,1331.8499755859375,1550.6019116210937,1732.7874755859375,182.18556396484382
2024-10-30,1715.7252197265625,1312.1500244140625,1550.6019116210937,1715.7252197265625,165.12330810546882
2024-10-31,1716.8131103515625,1292.25,1550.6019116210937,1716.8131103515625,166.21119873046882
2024-11-01,1718.3958740234375,1291.800048828125,1550.6019116210937,1718.3958740234375,167.79396240234382
2024-11-04,1695.4482421875,1277.199951171875,1550.6019116210937,1695.4482421875,144.84633056640632
2024-11-05,1738.72216796875,1296.699951171875,1550.6019116210937,1738.72216796875,188.12025634765632
2024-11-06,1736.1505126953125,1302.3499755859375,1550.6019116210937,1736.1505126953125,185.54860107421882
2024-11-07,1727.545166015625,1278.699951171875,1550.6019116210937,1727.545166015625,176.94325439453132
2024-11-08,1735.359130859375,1258.8499755859375,1550.6019116210937,1735.359130859375,184.75721923828132
2024-11-11,1747.080322265625,1269.300048828125,1550.6019116210937,1747.080322265625,196.47841064453132
2024-11-12,1699.5035400390625,1270.5999755859375,1550.6019116210937,1699.5035400390625,148.90162841796882
2024-11-13,1663.0545654296875,1253.699951171875,1550.6019116210937,1663.0545654296875,112.45265380859382
2024-11-14,1674.33056640625,1256.949951171875,1550.6019116210937,1674.33056640625,123.72865478515632
2024-11-18,1686.546142578125,1253.449951171875,1550.6019116210937,1686.546142578125,135.94423095703132
2024-11-19,1723.2919921875,1249.0999755859375,1550.6019116210937,1723.2919921875,172.69008056640632
2024-11-21,1722.2532958984375,1250.550048828125,1550.6019116210937,1722.2532958984375,171.65138427734382
2024-11-22,1726.60546875,1278.050048828125,1550.6019116210937,1726.60546875,176.00355712890632
2024-11-25,1766.170166015625,1300.949951171875,1550.6019116210937,1766.170166015625,215.56825439453132
2024-11-26,1766.120849609375,1304.949951171875,1550.6019116210937,1766.120849609375,215.51893798828132
2024-11-27,1792.5797119140625,1300.699951171875,1550.6019116210937,1792.5797119140625,241.97780029296882
2024-11-28,1773.6380615234375,1286.3499755859375,1550.6019116210937,1773.6380615234375,223.03614990234382
2024-11-29,1776.506591796875,1300.0999755859375,1550.6019116210937,1776.506591796875,225.90468017578132
2024-12-02,1785.0623779296875,1304.6500244140625,1550.6019116210937,1785.0623779296875,234.46046630859382
2024-12-03,1806.4273681640625,1308.4000244140625,1550.6019116210937,1806.4273681640625,255.82545654296882
2024-12-04,1839.8594970703125,1316.050048828125,1550.6019116210937,1839.8594970703125,289.2575854492188
2024-12-05,1845.4481201171875,1336.5,1550.6019116210937,1845.4481201171875,294.8462084960938
2024-12-06,1835.65576171875,1328.75,1550.6019116210937,1835.65576171875,285.0538500976563
2024-12-09,1849.65185546875,1322.300048828125,1550.6019116210937,1849.65185546875,299.0499438476563
2024-12-10,1847.7724609375,1330.449951171875,1550.6019116210937,1847.7724609375,297.1705493164063
2024-12-11,1842.826904296875,1327.5,1550.6019116210937,1842.826904296875,292.2249926757813
2024-12-12,1839.018798828125,1329.25,1550.6019116210937,1839.018798828125,288.4168872070313
2024-12-13,1851.3828125,1344.9000244140625,1550.6019116210937,1851.3828125,300.7809008789063
2024-12-16,1844.904052734375,1346.0999755859375,1550.6019116210937,1844.904052734375,294.3021411132813
2024-12-17,1813.3017578125,1333.75,1550.6019116210937,1813.3017578125,262.6998461914063
2024-12-18,1790.9970703125,1314.1500244140625,1550.6019116210937,1790.9970703125,240.39515869140632
2024-12-19,1773.9842529296875,1286.9000244140625,1550.6019116210937,1773.9842529296875,223.38234130859382
2024-12-20,1752.2236328125,1288.4000244140625,1550.6019116210937,1752.2236328125,201.62172119140632
2024-12-23,1781.4027099609375,1296.800048828125,1550.6019116210937,1781.4027099609375,230.80079833984382
2024-12-24,1778.5341796875,1297.25,1550.6019116210937,1778.5341796875,227.93226806640632
2024-12-26,1771.26416015625,1297.3499755859375,1550.6019116210937,1771.26416015625,220.66224853515632
2024-12-27,1778.6826171875,1307.550048828125,1550.6019116210937,1778.6826171875,228.08070556640632
2024-12-30,1758.5540771484375,1294.6500244140625,1550.6019116210937,1758.5540771484375,207.95216552734382
